,Unnamed: 0,id,image,hint,trans,problem,correct_answer,answer,label
237,1885,6708e92f3617e5f5b55273d4,https://ucarecdn.com/d1037bb5-dc94-4ba5-bf23-5afe0862b013/,Check if you multiplied each price by the number of items instead of just adding them.,9 + 8 = 17,"""Jacob köper tre små flaskor juice för $9$ kr styck och Aron köper fem chokladbitar för $8$ kr styck. \n\nHur mycket får Jacob och Aron betala tillsammans?"". Problem image: Två män i en butik.","[""67kr""]","[""17""]","[0, 1, 2, 3]"
238,1905,670f5ce003162e72bf523d24,https://ucarecdn.com/b0bfbbef-64a5-4977-9abf-cde4b005ae68/,Check if you subtracted 2 from both sides before multiplying by 3 to solve for x correctly.,"x/3+2
3+2
5*10","""Lös ekvationen.\n\n${\\Large\\frac{x}{3}}+2=10$""","[""x=24""]","[""50""]","[10, 11, 12, 13]"
239,1926,670f6630434217726ede6799,https://ucarecdn.com/17896139-183d-4f62-9438-714f6337ac80/,"Remember to check if you handled the special class correctly, using 6 sick students there instead of multiplying a 3 everywhere.","6 *
3 * 7 = 21
","""På en skola finns det 7 klasser. En dag var 3 elever i varje klass sjuka, förutom i 4A där 6 elever var sjuka. \n\nHur många elever var sjuka den dagen totalt?""","[""24""]","[""27""]","[2, 3, 4, 5]"
240,1929,670fda7b9d9c6081aae11a64,https://ucarecdn.com/462adb4d-7724-484a-982d-ef863034241b/,Double-check how you combined like terms to ensure you didn't accidentally drop the term with x².,"(5x-10)(x-1)
5x^2-5x-10x+10
X-10x+10
-11x+10","""Förenkla uttrycket. \n\n$(5x-10)(x-1)=$""","[""5x^[2]-15x+10""]","[""-11x+10""]","[10, 11, 12, 13, 14, 15, 16]"
241,1945,670f59489ecb74157335819c,https://ucarecdn.com/12b35a05-4ec4-41c8-866b-992459f2c8c7/,Remember to check if you're computing the area by multiplying the rectangle’s dimensions instead of adding the side lengths.,4 + 4 + 2 = 10,"""Beräkna arean."". Problem image: Bilden visar två sammansatta trianglar som tillsammans bildar en rektangel. Den ena triangeln är färglagd i rosa och den andra i blått. Bredden på rektangeln är 8 cm och höjden är 2 cm.","[""8cm^[2]""]","[""10cm""]","[0, 1, 2, 3, 4]"
242,1946,670cc89160f176750e02665e,https://ucarecdn.com/781cb3e6-b775-46bc-9aa0-428e023236a3/,Remember to subtract the ages instead of adding them.,"63
37
-----
100","""Morfar är $63$ år och mamma är $37$ år.\n\nHur mycket äldre är morfar än mamma?""","[""26""]","[""100""]","[0, 1, 2, 3, 4, 5]"
243,1968,670faf0c0bd1a467798ae159,https://ucarecdn.com/17d1bfa9-dcff-4091-bb01-1d423b739f84/,Check how multiplying two negative numbers always gives a positive result.,-3⋅-3=-9,"""Visa hur du löser uppgiften.\n\n$(-3)^2=$""","[""9""]","[""-9""]","[7, 8]"
244,1971,670ebab1130e5877483a0d39,https://ucarecdn.com/e8554637-4d9d-4ec7-9c22-fdfd58e51696/,Take another look to make sure you convert 1½ correctly into its decimal form before subtracting.,"0,5-0,7
=0,2
","""Skriv talen i decimalform och beräkna.\n\n$1{\\Large\\frac{1}{2}} - {\\Large\\frac{7}{10}} =$""","[""0,8""]","[""0,2""]","[0, 1, 2, 3]"
245,1972,6708e9c5754d7bd0a0ca1fd3,https://ucarecdn.com/9f7a952c-1c37-419c-bf32-2b45d582b425/,Look back at how you applied the 140% increase to the original weight.,"100% = 25 kg
25/10 = 2,5
2,5 * 4 = 20
40% < 10
100+40 = 25+10 =
140% = 35 kg
","""Klockan elva hade Anita plockat $25$ kg äpplen. En timme senare hade vikten ökat med $140$ %. Hur många kilogram äpplen hade Anita plockat då?""","[""60""]","[""35""]","[20, 21, 22, 23, 24]"
246,1983,670fa23ac822f8793eb32c71,https://ucarecdn.com/c95c7148-7a60-41da-9773-4931a3ac4f1d/,Remember to multiply only the numerator by the whole number and not both the numerator and the denominator.,(5 * 2) / (9 * 2) = 10 / 18,"""Beräkna och svara i bråkform.\n\n${\\Large\\frac{5}{9}}\\cdot2=$""","[""[[10]/9]""]","[""[[10]/[18]]""]","[0, 1, 2, 3, 4, 5, 6, 7, 8]"
247,1984,670f622e45ae3292b3069c62,https://ucarecdn.com/b2255e26-ad21-4db9-863a-15d3eae453cf/,It seems you subtracted instead of dividing—check if you used the right operation to find the cost per sheet.,500-120=380,"""Peter köpte två förpackningar A4-papper till sin skrivare. Det var $500$ blad i varje förpackning. Han betalade $120$ kr. \n\nHur mycket kostade varje blad?""","[""0,12kr""]","[""380""]",[3]
248,2009,6708f0402519a15bd3f8ec00,https://ucarecdn.com/8fcb1315-87f4-4fbf-baeb-b351b5138dc9/,"Double-check that you're subtracting the numbers, not adding them.","906+245=1151
5","""Beräkna med uppställning.\n\n$906-245=$""","[""661""]","["",-""]","[7, 8]"
249,2013,670f90fc937d76225e4a66d6,https://ucarecdn.com/8bd37a2e-7cb2-46bb-9b50-cffd34443e12/,"Double-check if you added 0,3 and 0,2 together first before squaring, instead of just multiplying 0,2 by itself.","0,3 + 0,2 * 0,2","""Beräkna uttryckets värde. \n\n$(0{,}3 + 0{,}2)^2 $""","[""0,25""]","[""0,7""]","[0, 1, 2, 3, 4, 5, 6, 7, 8]"
250,2020,670f9ae47603f7bcf945b2ba,https://ucarecdn.com/629f205b-3bba-4552-ba04-137067f87639/,Double-check your addition step: what is 7 plus 3?,"7 + 3 = 9
","""Liam har sparat $7$ kr.\n\nHan sparar $3$ kr till. \n\nHur många kronor har Liam sparat totalt?"". Problem image: A child putting coins in a piggy bank.","[""10kr""]","[""9""]",[6]
251,2036,6708e80e3617e5f5b5521372,https://ucarecdn.com/c3f38116-274b-4188-b183-ceb47bce0eb0/,Remember to check how subtracting a negative makes the number positive.,"-8-(-2)=-10?
","""Beräkna. \n\n$-8-(-2)=$""","[""-6""]","[""-10""]","[7, 8, 9]"
252,2051,670f84eb937d76225e46e5b5,https://ucarecdn.com/523fe699-bd98-4ca0-bf73-6884ee431045/,Remember to multiply the fraction by 100 to convert it into a percentage.,"250-150 = 100
f = 100/250 = 0,4 = 4%","""Hur stor är sänkningen i procent om det gamla priset var $250$ kr och det nya priset är $150$ kr?""","[""40%""]","[""4%""]","[13, 14]"
253,2057,670ecdc6cfc275622085003a,https://ucarecdn.com/a77c8946-dc8a-4473-a15b-c6333d810e49/,Check if you added the exponents correctly when multiplying the tens.,"$510^x=0,000$
$10^{-4}$
","""Lös ekvationen.\n\n$10^{a}\\cdot10^{a}\\cdot10^{a}\\cdot10^{a}\\cdot10^{a}=0{,}0001$""","[""a=[-4/5]""]","[""10^[-4]""]","[0, 1, 2]"
254,2067,670f9087434217726eec114e,https://ucarecdn.com/4eb460fc-e9b8-403e-bd70-bcea2a0cf8e8/,Double-check your multiplication of 10 by 365 to ensure you got the right number of days.,10 * 365 = 36500,"""Ungefär hur många dagar har du levt? \nVälj det tal som är närmast.""","[""5 000""]","[""50 000""]","[4, 5, 6, 7, 8, 9, 10, 11, 12]"
255,2084,670ec5660555b46a31df18e2,https://ucarecdn.com/0c4b3ad8-2bcc-44aa-b238-5d42b9dd7e75/,Maybe double-check if you should have divided 3400 by 20 instead of multiplying them.,"3400
* 20
-------
0000
6800(scribble)
-------
68000
","""På företaget Norrägg packar man ägg i kartonger. En dag packade man $3\\ 400$ ägg. Varje kartong rymde $20$ ägg. Hur många kartonger packade man den dagen?""","[""170""]","[""68000""]",[3]
256,2087,6708e9ff2519a15bd3f71372,https://ucarecdn.com/51b9a6aa-c01e-40d3-95b1-7ff23d39f806/,Double-check how you turn 40% into 0.4 and use it in the equation instead of multiplying when you should be dividing.,"4.  8/10 = 4,8
4.8 * 4 = 19,2
","""$40$ % av ett tal är $48$. Vilket är talet?""","[""120""]","[""19,2""]","[7, 8, 9]"
257,2089,670f7814e81399cfb1dc0ca3,https://ucarecdn.com/bf4f1437-7f8f-4688-80fc-71b3059a3f83/,Double-check that you copied every number correctly before adding.,56 + 62 = 118,"""Beräkna.\n\n59 + 62 =""","[""121""]","[""118""]","[0, 1]"
258,2098,670fa1a3a75252c2be7fb901,https://ucarecdn.com/1244e7c5-a3cb-47c2-90d3-d69d60f140c8/,Remember to check if you've used the right conversion factor from kilograms to grams.,"1,5=150gr","""Hur många gram motsvarar $1{,}5$ kg?""","[""1500g""]","[""150""]","[6, 7, 8, 9, 10, 11]"
259,2115,67090f1a2519a15bd3027a84,https://ucarecdn.com/4b79a2e0-2378-4244-8b36-b2f98c99cc0e/,Take another look at your addition steps to make sure you’re adding 41 and 41 exactly as given.,"41+1
=55
41
1
5","""Beräkna.\n\n41 + 41 =""","[""82""]","[""55""]","[5, 6, 7]"
260,2119,670f6249e81399cfb1d4aeb7,https://ucarecdn.com/851d9174-07c6-427d-a2e9-8d9d993d6395/,Double-check your multiplication step from 9 * 4 to make sure it really gives the number you need.,"27/3 = 9
9 * 4 = 38
","""Tre fjärdedelar av ett tal är $27$. Vilket är talet?""","[""36""]","[""38""]","[8, 9]"
261,2126,670f92aceba83c33e451138e,https://ucarecdn.com/f3e2a02e-78cf-4ed6-9a35-8ee99654b000/,"Remember to combine the fractions without multiplying the variable again, ensuring you add numerators correctly.",(3x)/5 + x/10 = (4x^2)/50,"""Förenkla.\n\n${\\Large\\frac{3x}{5}}+{\\Large\\frac{x}{10}}$""","[""[[7x]/[10]]""]","[""[[4x]/[50]]""]","[9, 10, 11, 12]"
262,2127,67090a25bec031f9ff452cf6,https://ucarecdn.com/4ccd60b1-2d47-4ae6-93f2-5a9b72682732/,"Look closely at how you subtracted 4 from –21, as that step might have been done incorrectly.","-5x + 4 = -21
-4  -4
-5x = -17
-5 / -5
x = 3,4","""Lös ekvationen.\n\n$-5x + 4 = -21$""","[""x=5""]","[""x=3,4""]","[16, 17, 18]"
263,2128,670fc46a052c8de80d427b46,https://ucarecdn.com/8f3b12dd-ca31-4b86-a238-2e7d117fb281/,"Double-check how you convert permille to percent, especially the factor you use to change the number's value.",45‰=20+5,"""Skriv $45$ ‰ som procent.""","[""4,5%""]","[""0,45""]","[4, 5, 6, 7, 8]"
264,2131,670ed366cfc275622085f5f2,https://ucarecdn.com/7988f655-d596-4c77-b3c5-3d4ace78aa77/,"Take a look again at how you multiplied 200 by the ones digit, and make sure that step matches the numbers in the problem.","200
x 32
-----
600
+6000
-----
12000","""$200 \\cdot 32=$""","[""6400""]","[""12000""]","[7, 8, 9]"
265,2142,670f739973df73cd484d842c,https://ucarecdn.com/cdd144f3-d840-453f-9436-29b9489d3b6f/,Review your subtraction step to ensure you are subtracting the numerators correctly when using a common denominator.,1-5/8=4/8,"""$1-{\\Large\\frac{5}{8}}=$""","[""[3/8]""]","[""3""]",[7]
266,2143,670f723e73df73cd484d09d6,https://ucarecdn.com/19f09033-fd99-4842-a6fd-5fe1cce45b89/,Take another look at how you rounded each number to make sure you're not adding a little extra to the total.,"72+29+43
  ¹
  72
  29
+43
144","""Beräkna med överslagsräkning.\n\n$71{,}5+28{,}8+42{,}5 \\approx $""","[""140""]","[""144""]","[0, 1, 2, 3, 4, 5, 6]"
267,2150,67100932fa161106782a2928,https://ucarecdn.com/d72eec69-b973-4a68-9c49-6099114dee6d/,"Double-check the order of steps: first undo the halving, then add back the people who got off at the first stop.","2 + 15 = 17
17 * 2 = 34
","""**Problemlösning**\n\nI en buss åker det ett antal personer. Vid första hållplatsen kliver det av $2$ personer. Vid nästa hållplats går hälften av personerna av. Då finns det $15$ personer kvar i bussen. \n\nHur många var det i bussen från början?""","[""32""]","[""36""]","[0, 1, 2]"
268,2159,670fdb339d9c6081aae14abd,https://ucarecdn.com/73e05296-541e-453f-9b3d-45672af553c0/,"Check the division of 348 by 4 again, as it looks like the number might have been calculated slightly wrong.","348/4 = 084,5
298/4 = 074,5
84,5 - 74,5 = 10,0","""En affär säljer burkar med $4$ liter färg. En burk kostar $348$ kr. En dag sänks priset till $298$ kr. Hur mycket sänks priset per liter?""","[""12,5kr""]","[""10""]","[5, 6, 7, 8, 9]"
269,2161,6708e8eabec031f9ff3a719d,https://ucarecdn.com/74819b3e-4b8a-4974-8690-d2ea5878168f/,Double-check the division step since 192 divided by 3 should be computed more carefully.,"$\frac{192}{3}=430$
$430 \cdot 2 = 860$","""Lös följande uppgift. Visa hur du räknar. \n\nBeräkna ${\\Large \\frac{2}{3}}$ av $192$.""","[""128""]","[""860""]","[4, 5, 6]"
270,2179,670fc558c8165fea2be2bd70,https://ucarecdn.com/6c07d26d-a5e4-477b-9e28-6c5cca9c7e9f/,Check if you subtracted the correct number from both sides as shown in the original equation.,"0,35
-0,10
=5","""Vilket tal är $x$?\n\n$x+0{,}35=1$""","[""x=0,65""]","[""0,25""]","[0, 1, 2, 3, 4, 5, 6]"
271,2182,670f7d1873df73cd48514943,https://ucarecdn.com/fa628f0c-afe6-4e38-82be-e008dc58c77b/,Double-check if you need to divide or subtract the squares according to the Pythagorean theorem when finding the missing side.,"25⋅25=625
625/24=26","""I en rätvinklig triangel har hypotenusan längden 25 dm och ena kateten längden 24 dm. Hur lång är den andra kateten?""","[""7dm""]","[""26""]","[6, 7, 8, 9, 10, 11, 12, 13, 14]"
272,2197,670f84fce81399cfb1e065fe,https://ucarecdn.com/2da59a5c-c89e-47ce-8360-19b7322dbe80/,Double-check your multiplication since 55 times 3.14 should give a number much bigger than 17.,"55 * 3,14 = 17mm
","""Beräkna omkretsen av en tejprulle med diametern $55$ mm. Avrunda till hela millimeter.""","[""173mm""]","[""17mm""]","[9, 10, 11, 12]"
273,2201,670fa76abf665b7182a9d177,https://ucarecdn.com/0e5ffc33-8afa-4891-9691-025d10c8b95a/,Double-check if you converted centimeters to meters correctly before multiplying the numbers.,"100
x 12,5
-------
12500","""På en karta i skala $1$ : $1\\ 000$ är avståndet mellan två hus $12{,}5$ cm.\n\nHur långt är det mellan husen i verkligheten? Svara i meter.""","[""125m""]","[""12500""]","[0, 1, 2]"
274,2202,670f615745ae3292b30650aa,https://ucarecdn.com/cba15cd2-c031-447b-835a-b4a5593b31f8/,Check the step where you added 16 and 10 to see if your sum is correct.,"16 + 8 + 2 =
16 + 10 = 36","""Skriv det binära talet $11010$ som ett naturligt tal.""","[""26""]","[""36""]","[13, 14]"
275,2209,670f76ed03162e72bf5ae81a,https://ucarecdn.com/f4138d61-2c54-4183-8ee3-84e54e9d1021/,Check your addition under the square root to make sure you summed the squares correctly.,"9+25=
$\sqrt{36}$=6","""Hur lång är hypotenusan? Avrunda till en decimal."". Problem image: En rätvinklig triangel där de två korta sidorna är märkta som 3 cm och 5 cm.","[""5,8cm""]","[""6""]","[4, 5]"
276,2224,670f7f94aa6ba98823e7346c,https://ucarecdn.com/d92dd47f-431d-4747-9d15-ba367e77b0a8/,Check that you subtracted the correct amount (5 m) in your subtraction step.,"8,5
0,5
-----
8,0","""Ett rep är  $8{,}5$ m långt. Hur lång bit av repet är kvar om man klipper av $5$ m""","[""3,5m""]","[""8,0""]","[3, 4, 5]"
277,2227,670ff93afa161106782483bc,https://ucarecdn.com/d7ab6b09-efa2-4ab5-8c61-0a080ae26d8a/,Double-check that you added the whole number part in 1.4 correctly together with the fraction.,"1/4+1,4
+0,25
  1,4
-----
  0,65","""Beräkna utan räknare. Svara i decimalform.\n\n${\\Large\\frac{1}{4}} + 1{,}4=$""","[""1,65""]","[""0,65""]",[23]
278,2235,6708f175bec031f9ff3cff63,https://ucarecdn.com/47acbb41-74fe-4cc2-80e8-338a30501541/,Double-check how you converted 2 1/2 into an improper fraction and then turned it into a decimal.,"$2\frac{1}{2} \quad \frac{7}{2}=3,5$","""Skriv talet i decimalform. \n\n$2{\\Large \\frac{1}{2}}=$""","[""2,5""]","[""3,5""]","[6, 7]"
279,2237,6708fd862519a15bd3fda4c3,https://ucarecdn.com/b6905ad5-855b-4c17-9ce4-02c1224df99e/,Check the division by √25 in the first term to make sure you're applying the square root to the correct number.,"100/√25 - √100/2
= √100/25 - √100/2 = √4 - √50 = 2 - 2","""${\\Large\\frac{100}{\\sqrt{25}}}-{\\Large\\frac{\\sqrt{100}}{2}}=$""","[""15""]","[""2""]","[8, 9]"
280,2243,670fb8a8937d76225e563220,https://ucarecdn.com/74851614-06ad-4f69-88cf-8c1caaefb185/,"Double-check how you subtracted the ones and tens, especially when borrowing.",840 - 269 = 601,"""Beräkna med uppställning.\n\n$840-269=$""","[""571""]","[""601""]","[13, 14]"
281,2246,670f81bbeb5afe8d5f08843a,https://ucarecdn.com/ec61adc0-dfe1-4fcf-9ff1-10253f6c8571/,Remember to apply the order of operations correctly by finishing all calculations inside the parenthesis before dividing.,(4+5*6)/2=19,"""Visa hur du löser uppgiften.\n\n${\\Large\\frac{4 \\ + \\ 5 \\ \\cdot \\  6}{2}}=$""","[""17""]","[""2.""]","[0, 1, 2, 3, 4, 5, 6, 7]"
282,2249,670eb9f9130e58774839e5c2,https://ucarecdn.com/42fc9566-2c69-46e6-9e1e-8f6e8d83af2c/,Check that you lined up the decimal points correctly before subtracting.,"5'4,7
-48,9
-------
35,8","""Hur mycket större är talet 54,7 än 48,9?""","[""5,8""]","[""35,8""]","[12, 13, 14, 15, 16, 17]"
283,2257,670f66deade503780787d4fc,https://ucarecdn.com/c679e2e2-31d7-4b40-af25-60b7b68b16ef/,"Take another look at how you use the fraction since ""fylld till 1/3"" means you should divide, not multiply.",24 * 3 = 72,"""I en kakburk får det plats $24$ småkakor. Hur många småkakor finns i kakburken om den är fylld till $\\Large \\frac{1}{3}$?""","[""8""]","[""7^[2]""]",[3]
284,2271,6710276d3d8c49ec4ae2f276,https://ucarecdn.com/397ee57a-547d-42b3-9147-5a7a3b5d3cef/,Double-check if you copied the original numbers correctly from the problem before solving.,"-5x + 4 = 21
-5x + 4 - 4 = -21 - 4 = -25
$\frac{-5x}{-5} = \frac{-25}{-5} = x$","""Lös ekvationen.\n\n$-5x + 4 = -21$""","[""x=5""]","[""x=30""]","[3, 4]"
285,2283,670fb610ed8d702aed359e07,https://ucarecdn.com/5c76d071-b69f-4aac-89c7-bcc09b2adc6c/,"Check if you squared 0,5 and 1/2 correctly.","2,5 + 2.5 = 5.00","""$0{,}5^2+{\\Large(\\frac{1}{2})}^2=$""","[""0,5""]","[""5""]","[0, 1, 2, 3, 4, 5, 6]"
286,2286,671019b19d9c6081aaf48f9f,https://ucarecdn.com/9e527aee-21e1-45c2-a0c4-eae00b92e637/,"Make sure you take the square root of 43 correctly, remembering that squaring your answer should give back 43.","x^2=43
7 e
x=","""Vad är den positiva lösningen till $x^2=43$?""","[""x=√[43]""]","[""2""]","[7, 8, 9, 10]"
287,2288,670ffcc29d9c6081aaeb8177,https://ucarecdn.com/2c86794d-4258-4ba4-b045-5c3df40c6291/,Double-check how you multiplied the fractions—make sure you only multiply the tops together and the bottoms together without adding extra numbers.,(1*3)/(2*3) * (1*2)/(3*2) = 6/6 = 1,"""Beräkna. Förkorta om det går. \n\n${\\Large \\frac{1}{2}} \\cdot {\\Large \\frac{1}{3}} = $""","[""[1/6]""]","[""1""]","[0, 1, 2, 3, 4, 5, 6, 7, 8]"
288,2294,670bfc30b9525e9216dc7b38,https://ucarecdn.com/540cc522-b042-4476-8398-b571a419d1da/,Double-check your multiplication of 695 by 4.,"695
*4
----
2769","""När familjen Wikander var på Öland bodde de fyra nätter på ett vandrarhem. Det kostade $695$ kr per natt för hela familjen. \n\nHur mycket fick de betala för de fyra nätterna?""","[""2780kr""]","[""2769""]","[8, 9, 10, 11, 12]"
289,2300,670f8886e81399cfb1e190f2,https://ucarecdn.com/8371f34e-fe0e-4d25-92fd-7abe63d69355/,"Remember to divide the change in price by the original price, not the other way around.","25-10 = 15
25/15 = 1,6 = 16%","""Hur stor är sänkningen i procent om det gamla priset var $25$ kr och det nya priset är $10$ kr?""","[""60%""]","[""16%""]","[9, 10, 11]"
290,2311,670ff2fbfa1611067822b485,https://ucarecdn.com/a7303393-2b37-4378-915a-d61092a45011/,Have another look to see if you included all parts of the weight in your calculation.,"78
+62
=140","""En bil väger $1\\ 180$ kg. I bilen sätter sig morfar som väger $78$ kg och mormor som väger $62$ kg. Vad väger bilen med passagerare?""","[""1320kg""]","[""140kg""]","[0, 1, 2, 3, 4, 5]"
291,2313,6708e7e5bec031f9ff3a1d76,https://ucarecdn.com/7c7fd3db-6681-46c0-9705-6b43fc334986/,Take another look at how you used 2r instead of r when setting up your area calculation.,2r * 2r - (2r * 2r) / 2,"""Skriv ett uttryck för hur stor area som är färglagd uttryckt i $r$."". Problem image: En bild visar en kvadrat med en cirkel inskriven i sig. En del av cirkeln är färglagd. Radien i cirkeln är markerad med 'r' och sträcker sig från mitten till cirkelns kant.","[""[[r^[2]]/2]""]","[""[[2r*2r]/2]""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
